claim_number,age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,claim_date,past_num_of_claims,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,gender_M,marital_status_0,marital_status_1,property_status_Rent,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Local,accident_site_Parking Lot,witness_present_0,witness_present_1,channel_Online,channel_Phone,vehicle_category_Large,vehicle_category_Medium,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported_Y
20279808,63,67,166299.2,0,1,85028,,1,94,1,4.0,32128.95358,27829.58373,10465.63288,1000,802.24,9.713553156,4,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False
20507904,45,71,160883.2,0,0,20132,,0,10,1,2.0,15690.94509,53232.68784,2123.455627,500,1090.03,9.319328295,5,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
20839680,43,64,60196.8,0,0,20164,2024-02-11,0,78,1,7.0,14256.02402,10687.57224,966.3382059,2000,1082.72,10.10832291,5,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
20860416,29,55,93876.8,1,0,85015,2024-01-09,0,3,0,5.0,10840.19058,20525.79757,6503.598195,1000,1191.8,8.863160238,5,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False
21067776,53,68,93496.0,1,0,85003,2023-02-03,0,73,0,5.0,42925.0554,39407.10066,6560.484083,2000,1459.93,9.603453897,8,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
21275136,50,59,80833.6,0,1,80021,2023-02-05,2,32,1,7.0,25435.13215,21765.28198,4850.013982,2000,1398.46,9.934635407,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
21648384,40,98,59028.8,0,0,50012,2024-04-03,0,92,0,6.0,7158.677139,11873.57888,1957.140937,2000,1161.91,8.741637912,5,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
21669120,50,87,62579.2,0,0,20158,,0,91,0,3.0,25263.12504,10909.95856,2833.544182,1000,1117.17,7.816170914,5,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False
22187520,59,81,95219.2,0,1,85046,2023-01-09,3,100,1,4.0,19650.84767,30113.38033,4409.993546,1000,1306.78,7.654032482,3,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
22228992,40,59,80833.6,1,1,20132,,0,53,1,6.0,17408.78599,25028.08174,6007.476149,1000,1538.6,9.008098161,3,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False
22291200,38,76,18176.0,1,1,15010,,1,51,1,4.0,27802.00044,5550.720827,3291.487946,1000,1354.5,9.737468258,5,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True
22436352,26,44,52115.2,0,0,80010,2024-07-10,1,4,1,5.0,62256.51619,28891.32384,2121.455087,1000,1346.27,8.258377398,5,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
22477824,34,74,18176.0,0,1,80015,2023-06-11,1,86,1,8.0,12294.58633,22973.22882,2515.286561,1000,949.44,8.545785264,8,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True
22519296,60,71,165488.0,0,1,20124,,0,1,0,5.0,5477.839167,12035.63239,2026.468383,2000,977.4,8.784291821,1,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False
22685184,37,60,157792.0,1,0,85017,,2,76,1,5.0,15105.36522,22205.70466,7527.844832,500,1187.53,8.034524615,3,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
23016960,44,84,60524.8,1,0,15012,2023-07-01,0,1,0,1.0,19930.9181,5830.767085,,500,1075.41,8.430835235,0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
23286528,60,95,65515.2,1,1,80022,,0,50,1,7.0,12347.37586,17179.10442,4345.949974,1000,1575.86,7.696059893,5,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False
23639040,38,83,58208.0,1,0,85041,,0,17,1,2.0,23832.43431,17320.95006,2898.512666,1000,1056.71,9.483022976,4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
23970816,43,73,60163.2,1,0,50049,2024-05-04,1,95,1,6.0,28342.32657,42352.7102,6623.06584,1000,1313.64,7.962530736,2,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
24157440,50,69,42620.8,1,0,85013,2023-06-12,0,1,1,6.0,8303.065932,18538.4525,7762.016782,2000,1836.02,8.987906851,4,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True
24198912,45,51,60915.2,1,1,15030,,0,51,0,4.0,35498.15663,38452.18138,2980.458612,2000,1453.92,7.982352401,7,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False
24344064,34,69,56414.4,0,0,50023,,0,77,1,4.0,18817.55948,13438.92726,5540.826327,500,914.22,10.28280272,1,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False
24447744,32,85,55459.2,1,1,20151,2024-07-06,4,96,1,6.0,22030.22505,30762.88558,1755.653893,1000,1096.79,9.409756348,4,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False
24530688,43,81,60171.2,0,0,85077,2024-06-08,0,38,0,5.0,22246.30681,40916.69434,4186.956952,2000,1078.22,8.220948385,4,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False
24738048,46,92,61251.2,1,1,50021,2023-03-01,0,25,0,7.0,34263.51186,42173.08115,3513.617828,2000,1117.42,8.080030445,6,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
24883200,38,77,58198.4,1,1,50041,,3,79,1,3.0,12088.7745,10726.82236,5791.698363,1000,1152.12,7.554926833,5,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False
24924672,34,85,56441.6,1,0,20101,,0,1,0,5.0,5535.5142,25486.96611,4061.311065,1000,1441.21,9.779270508,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
25007616,34,91,56406.4,0,1,20113,2023-04-11,0,0,0,2.0,44130.43842,17390.61134,5209.572696,1000,1861.43,11.9988526,6,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
25028352,33,51,55945.6,1,0,80103,,0,53,1,3.0,17610.10231,23742.04391,3779.277017,1000,1570.86,8.449910144,5,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
25111296,45,86,60913.6,1,1,85079,,0,62,0,8.0,31284.84542,31516.36918,3885.14916,2000,791.47,8.396468188,3,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
25297920,37,83,57748.8,0,1,80016,,4,77,1,6.0,23062.99847,14997.99451,3669.712775,500,1047.06,8.67630574,3,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
25546752,62,7,66017.6,1,0,15050,,0,94,0,9.0,17859.09452,23060.41485,2216.744827,1000,1226.78,10.53901981,4,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
25650432,48,63,61964.8,0,0,50039,2023-10-11,0,19,1,1.0,26053.86343,10685.32624,6342.291249,500,1280.9,8.838758134,6,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
25671168,45,64,60908.8,0,1,20112,,0,21,1,6.0,34648.07601,10960.75602,2790.18834,2000,1472.77,7.666177921,6,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False
25837056,46,76,80833.6,0,1,50054,2024-02-12,0,73,1,5.0,6906.532255,12745.16368,4296.61233,500,1532.8,9.962441847,6,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
25982208,36,75,57344.0,0,1,85025,,3,41,1,7.0,20008.3457,51446.02077,5196.603611,500,862.92,8.729629276,4,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False
26023680,32,88,55444.8,1,1,20129,,1,50,1,4.0,14978.99552,29557.6197,2331.79155,2000,1486.04,8.291571587,4,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
26085888,38,35,58203.2,1,0,15021,2023-11-10,0,100,0,8.0,37420.29057,86397.67734,4713.893503,1000,870.55,8.842442263,7,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False
26106624,56,93,64376.0,1,0,15050,2024-02-12,0,82,1,6.0,10114.42039,16729.9828,2977.158065,2000,1344.56,9.14221185,5,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
27039744,46,86,61225.6,1,1,80030,2024-11-02,0,30,1,6.0,15857.01303,29210.72233,4116.446388,1000,1168.8,10.11031807,1,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False
27060480,36,54,80833.6,1,1,20105,,0,80,1,5.0,18925.20554,17865.00762,3173.067568,1000,1164.97,10.28876143,4,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False
27392256,52,61,63224.0,1,1,20153,2024-09-08,0,64,0,3.0,22776.36869,22851.21668,6593.308297,1000,796.35,10.70599929,7,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False
27765504,31,76,80833.6,1,1,85017,,0,49,1,7.0,12191.15147,22113.15778,4517.233987,500,1251.16,9.344463166,8,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
27827712,59,82,65220.8,1,1,85015,,1,43,1,8.0,13261.10489,29226.48324,6364.884465,2000,1526.11,9.614062606,4,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
27869184,46,95,61268.8,0,0,85074,2024-01-09,0,35,1,4.0,9260.143939,18145.26994,3826.75094,1000,1028.44,7.624294431,3,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
28346112,46,91,61267.2,0,1,15021,,0,61,1,5.0,33332.70991,26812.85188,4094.202447,2000,1009.37,7.992894432,4,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
28387584,36,65,57356.8,1,1,85032,,0,47,1,6.0,23018.4486,15177.19353,6699.86916,500,1093.07,8.966243045,2,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False
28408320,47,59,61611.2,1,0,85016,,0,35,1,5.0,9579.034619,25656.91377,6561.377569,1000,1325.44,9.255703949,4,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False
28532736,47,79,61588.8,1,1,15004,,0,51,0,12.0,26726.72471,18068.6802,4239.357993,2000,1017.18,7.833109594,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False
29009664,49,82,21312.8,1,1,20146,2023-04-06,2,2,1,4.0,29722.52219,22321.9391,4997.802377,1000,1526.61,9.58068656,4,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True
29175552,49,84,62257.6,0,0,80025,2024-01-07,0,79,0,5.0,27177.50111,16348.97264,5229.938915,1000,1496.44,9.122313765,5,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
29341440,32,94,55440.0,1,0,50034,,0,9,0,4.0,30813.36151,36693.72552,8958.410015,2000,1421.59,8.969882285,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False
29424384,52,45,21312.8,1,1,85017,,0,5,0,5.0,15801.48714,28407.7968,4231.124069,500,1433.24,9.516380731,3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
29569536,34,61,99016.0,0,0,50036,,0,98,0,7.0,18981.99702,50188.23601,7100.97818,500,1135.43,7.916400706,3,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
29776896,24,94,50865.6,1,0,50058,,1,100,1,3.0,39000.17283,47946.70851,4209.201879,2000,1118.76,10.87186281,8,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False
30295296,38,82,58196.8,0,0,80035,2023-06-05,1,29,1,2.0,35003.14272,16343.13924,7118.643428,1000,1588.22,10.1963285,3,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
30606336,40,58,59036.8,1,1,85029,,0,100,0,4.0,39747.37901,13804.73081,4179.408074,500,1537.07,11.50480426,8,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
30751488,37,82,57763.2,1,1,15009,,2,1,1,7.0,12924.18126,28495.64636,5895.060232,2000,1558.86,8.72931679,4,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30792960,50,17,62596.8,1,1,15012,2024-04-03,0,44,1,5.0,32062.98902,31728.65311,9741.253857,1000,973.5,8.811832931,3,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False
